index,assessment,tags,text,trend_id_res0,trend_id_res1,trend_id_res2,trend_id_res3,trend_id_res4,trend_id_res5,trend_id_res6,trend_id_res7,trend_id_res8,trend_id_res9,trend_id_res10,trend_id_res11,trend_id_res12,trend_id_res13,trend_id_res14,trend_id_res15,trend_id_res16,trend_id_res17,trend_id_res18,trend_id_res19,trend_id_res20,trend_id_res21,trend_id_res22,trend_id_res23,trend_id_res24,trend_id_res25,trend_id_res26,trend_id_res27,trend_id_res28,trend_id_res29,trend_id_res30,trend_id_res31,trend_id_res32,trend_id_res33,trend_id_res34,trend_id_res35,trend_id_res36,trend_id_res37,trend_id_res38,trend_id_res39,trend_id_res40,trend_id_res41,trend_id_res42,trend_id_res43,trend_id_res44,trend_id_res45,trend_id_res46,trend_id_res47,trend_id_res48,trend_id_res49,text_corr,llm_generated
23425,0.0,{DELIVERY},"Очень медленно привозят заказы, может быть по [NUM]-[NUM] минут написано «вот вот будет у вас» курье￼р",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Очень медленно привозят заказы, может быть по [NUM]-[NUM] минут написано «вот вот будет у вас» курье￼р",0
13126,1.0,{DELIVERY},Курьер очень злой,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Курьер очень злой,0
25540,6.0,{PRICE},Цены дороже других магазинов,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Цены дороже других магазинов,0
20885,3.0,"{ASSORTMENT,PRICE,DELIVERY,PAYMENT}",Долгая доставка,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Долгая доставка,0
10312,2.0,"{PRICE,CATALOG_NAVIGATION,PROMOTIONS}",Дорого,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Дорого,0
15468,3.0,"{DELIVERY,ASSORTMENT}","Часто не всё привозят, никак это не исправляют, овощи часто не вкусные, поэтому даже приложение пару раз удаляла. Конфеты вкусные очень",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Часто не всё привозят, никак это не исправляют, овощи часто невкусные, поэтому даже приложение пару раз удаляла. Конфеты вкусные очень",0
17119,3.0,"{ASSORTMENT,PRODUCTS_QUALITY,PRICE,PROMOTIONS,DELIVERY,SUPPORT}","Были неприятные случаи с испорченными продуктами, к сожалению. Все возвращали, но оставался неприятный осадок. Хотелось бы, чтобы такого не было. Также, курьеры часто очень задерживаются и никакие за это промокоды не дают. Даже если ждешь час.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Были неприятные случаи с испорченными продуктами, к сожалению. Все возвращали, но оставался неприятный осадок. Хотелось бы, чтобы такого не было. Также, курьеры часто очень задерживаются и никакие за это промокоды не дают. Даже если ждешь час.",0
17969,6.0,"{ASSORTMENT,PRICE,PROMOTIONS,PAYMENT}",Неплохой сервис,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Неплохой сервис,0
13524,1.0,{DELIVERY},"Пользуюсь давно, но каждый раз удивляете. Очень долго ждать, и продукты бывают не свежие",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Пользуюсь давно, но каждый раз удивляете. Очень долго ждать, и продукты бывают несвежие",0
20078,0.0,"{SUPPORT,PROMOTIONS,ASSORTMENT,DELIVERY}",Сборка заказа отвратительная.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Сборка заказа отвратительная.,0
4922,4.0,"{DELIVERY,SUPPORT}","Очень долго доставляют, никаких извинений за это не получаешь от поддержки",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Очень долго доставляют, никаких извинений за это не получаешь от поддержки",0
21998,2.0,{ASSORTMENT},"Если бы еще курьеры не ездили по [NUM] минут вместо обещанных [NUM], было бы куда лучше",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Если бы еще курьеры не ездили по [NUM] минут вместо обещанных [NUM], было бы куда лучше",0
21239,6.0,"{ASSORTMENT,PRICE,PROMOTIONS}","Маленький ассортимент готовой еды, не с того не с чего ставите цену на минимальный заказ, цены высокие на обычные продукты, в пятерочки или магните у них в приложение значительно дешевле!",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Маленький ассортимент готовой еды, не с того не с чего ставите цену на минимальный заказ, цены высокие на обычные продукты, в пятерочки или магните у них в приложение значительно дешевле!",0
24644,6.0,"{PRICE,ASSORTMENT}","Дорого пздц,но лень делает свое дело )))",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Дорого пздц,но лень делает свое дело )))",0
24022,3.0,{DELIVERY},Доставка пришел вот вот нету уже [NUM] минуь,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Доставка пришел вот вот нету уже [NUM] минут,0
3913,1.0,"{PRICE,DELIVERY}","[NUM],[NUM] часа доставляли заказ другу, спасибо)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[NUM],[NUM] часа доставляли заказ другу, спасибо)",0
10956,2.0,"{DELIVERY,SUPPORT}","Очень долгая доставка стала до дому, пишут [NUM] минут приезжают за [NUM].[NUM] часа",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Очень долгая доставка стала до дому, пишут [NUM] минут приезжают за [NUM].[NUM] часа",0
17046,0.0,{DELIVERY},Где мой заказ ? Очень долгая доставка,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Где мой заказ ? Очень долгая доставка,0
16271,6.0,"{PRICE,PROMOTIONS}","Очень хороший сервис, доставляет всё быстро, а редкие опоздания всегда компенсирует. Большое спасибо всём сотрудникам сервиса!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Очень хороший сервис, доставляет всё быстро, а редкие опоздания всегда компенсирует. Большое спасибо всём сотрудникам сервиса!",0
25113,0.0,"{PRICE,PROMOTIONS,DELIVERY,ASSORTMENT}",Лимит доставки высокий,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Лимит доставки высокий,0
21803,6.0,"{ASSORTMENT,PRODUCTS_QUALITY}","думаю, что готовая еда преимущественно невкусная, а чтобы заказывать кухню на районе - можно просто пойти к ним в приложение. а в остальном - класс",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"думаю, что готовая еда преимущественно невкусная, а чтобы заказывать кухню на районе - можно просто пойти к ним в приложение. а в остальном - класс",0
26216,0.0,{PRODUCTS_QUALITY},Привозили испорченные товары!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Привозили испорченные товары!,0
23940,3.0,{DELIVERY},"Ужасно долго стало, все последние заказы пришли не в срок, раньше было гораздо лучше, сейчас даже на полчаса рассчитывать не стоит",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ужасно долго стало, все последние заказы пришли не в срок, раньше было гораздо лучше, сейчас даже на полчаса рассчитывать не стоит",0
22074,6.0,{ASSORTMENT},"Ассортимент продуктов хороший.та самая реклама с доставкой за [NUM] минут себя не оправдывает,один раз ждала заказ [NUM] часа,это нормально? Эту ситуацию даже никак не предложили загладить.Клиентоориентированность на нуле.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ассортимент продуктов хороший.та самая реклама с доставкой за [NUM] минут себя не оправдывает,один раз ждала заказ [NUM] часа,это нормально? Эту ситуацию даже никак не предложили загладить.Клиентоориентированность на нуле.",0
7886,1.0,"{PRODUCTS_QUALITY,PROMOTIONS,PAYMENT,PRICE}",Скидка хочу,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Скидка хочу,0
20515,2.0,{DELIVERY},"Слишком долго ждать! Особенно вечером! Платишь от [NUM]р за заказ и ждёшь [NUM],[NUM] часа",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Слишком долго ждать! Особенно вечером! Платишь от [NUM]р за заказ и ждёшь [NUM],[NUM] часа",0
3608,6.0,"{ASSORTMENT,PRICE,PROMOTIONS}",Я жопа,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Я жопа,0
229,0.0,"{PRODUCTS_QUALITY,PROMOTIONS,DELIVERY,PAYMENT,SUPPORT}",Поддержка [NUM],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Поддержка [NUM],0
22537,0.0,"{DELIVERY,PRICE}",Долгая доставка,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Долгая доставка,0
21174,4.0,"{ASSORTMENT,PRICE,PROMOTIONS}",норм пиво,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,норм пиво,0
23369,0.0,{DELIVERY},Долго доставляете,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Долго доставляете,0
527,4.0,"{SUPPORT,DELIVERY,PRICE}","Поддержка скриптовая и шаблонная, вопросы обычно решались ""нам жаль, вот скидка"". Если чего-то нет, то просто не привезём и все - позвоните с пункта сбора и предложите замену, ну не просто же так люди выбирают продукты! Все не смог описать - мало места🤷‍",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Поддержка скриптовая и шаблонная, вопросы обычно решались ""нам жаль, вот скидка"". Если чего-то нет, то просто не привезём и все - позвоните с пункта сбора и предложите замену, ну не просто же так люди выбирают продукты! Все не смог описать - мало места🤷‍",0
26419,4.0,{PRODUCTS_QUALITY},"Доставка быстрая, но молочные продукты скорее всего подвергаются нарушению хранения или перемаркеровке.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Доставка быстрая, но молочные продукты скорее всего подвергаются нарушению хранения или перемаркировке.",0
175,4.0,"{ASSORTMENT,PRICE,DELIVERY}","хотелось побольше товаров,ну и доставку нормальную без задержек и опозданий,потому что заказываешь ты утром покушать,а доставка задерживается это очень странно",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"хотелось побольше товаров,ну и доставку нормальную без задержек и опозданий,потому что заказываешь ты утром покушать,а доставка задерживается это очень странно",0
20941,6.0,"{ASSORTMENT,PRICE,DELIVERY}","Все заебись, только бы курьеры привозили мороженое не в одном пакете с другими продуктами",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Все заебись, только бы курьеры привозили мороженое не в одном пакете с другими продуктами",0
20653,0.0,"{ASSORTMENT,CATALOG_NAVIGATION}",Хз,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Хз,0
23494,0.0,{DELIVERY},Долго доставляют заказ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Долго доставляют заказ,0
3269,0.0,"{PRODUCTS_QUALITY,DELIVERY,PROMOTIONS}",Последнее время очень долго длится доставка. У каждого товара быстро истекает срок годности. Скидок очень мало.,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Последнее время очень долго длится доставка. У каждого товара быстро истекает срок годности. Скидок очень мало.,0
17347,4.0,{DELIVERY},Курьеры часто задерживаются,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Курьеры часто задерживаются,0
1680,0.0,{DELIVERY},Все плохо,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Все плохо,0
8825,1.0,"{DELIVERY,SUPPORT,PRICE}","Бедные курьеры с [NUM],[NUM] заказами бегают, вы жестоки с ними!!!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Бедные курьеры с [NUM],[NUM] заказами бегают, вы жестоки с ними!!!",0
22319,3.0,"{DELIVERY,ASSORTMENT}","В последнее время очень увеличилось время доставки (раньше было [NUM]-[NUM] минут) сейчас от получаса до часа, это ужас.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"В последнее время очень увеличилось время доставки (раньше было [NUM]-[NUM] минут) сейчас от получаса до часа, это ужас.",0
5407,3.0,"{DELIVERY,SUPPORT}","Доставка часто задерживается, а приложение падает. Мерзость",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Доставка часто задерживается, а приложение падает. Мерзость",0
19746,2.0,"{DELIVERY,SUPPORT}",Всегда написано не точное время доставки пишут [NUM] мин привозят через [NUM],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Всегда написано не точное время доставки пишут [NUM] мин привозят через [NUM],0
3433,0.0,{DELIVERY},Заказ мой вовремя несите,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Заказ мой вовремя несите,0
10626,1.0,"{PRODUCTS_QUALITY,PRICE,PROMOTIONS,PAYMENT}",👍🏻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,👍🏻,0
21388,4.0,"{ASSORTMENT,PRODUCTS_QUALITY,DELIVERY}","Очень странная система исключения из заказа товара, который закончился, отсутствие уведомлений об этом, на некоторые адреса очень долгая доставка",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Очень странная система исключения из заказа товара, который закончился, отсутствие уведомлений об этом, на некоторые адреса очень долгая доставка",0
4601,2.0,"{PROMOTIONS,PRICE,PAYMENT}","Курьерам за тяжолые заказы доплачивайте, они вам не лошади.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Курьерам за тяжелые заказы доплачивайте, они вам не лошади.",0
2211,1.0,{PROMOTIONS},"Скидка [NUM]%, которую вы обещаете, не применяется к заказу",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Скидка [NUM]%, которую вы обещаете, не применяется к заказу",0
11006,3.0,"{PROMOTIONS,PRICE,ASSORTMENT,DELIVERY}","слишком долгая доставка, а так все отлично",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"слишком долгая доставка, а так все отлично",0
13850,6.0,"{DELIVERY,ASSORTMENT,PAYMENT}",Постоянно затягивается время доставки,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Постоянно затягивается время доставки,0
8663,2.0,{DELIVERY},"Если написано, доставка [NUM] минут, ни разу еще не приезжала, раньше чем через полтора часа)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Если написано, доставка [NUM] минут, ни разу еще не приезжала, раньше чем через полтора часа)",0
24120,4.0,{DELIVERY},"По началу, когда самокат только появился, все было хорошо, доставка укладывалась в заявленные [NUM] минут, но последнее время, это просто ужас, все хуже и хуже. Последняя доставка [NUM] минуты! Это не приемлемо, смысл сервиса теряется.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"По началу, когда самокат только появился, все было хорошо, доставка укладывалась в заявленные [NUM] минут, но последнее время, это просто ужас, все хуже и хуже. Последняя доставка [NUM] минуты! Это неприемлемо, смысл сервиса теряется.",0
21544,4.0,"{ASSORTMENT,PRODUCTS_QUALITY,PRICE,PROMOTIONS,CATALOG_NAVIGATION}",😊,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,😊,0
1293,0.0,"{PRICE,DELIVERY,ASSORTMENT}","Сумма заказа минимального в зависимости от района от [NUM]-[NUM] рублей, доставка часто задерживается, служба поддержки работает хорошо, сделали скидку за испорченный товар, но хотелось бы просто сразу хороший товар получить",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Сумма заказа минимального в зависимости от района от [NUM]-[NUM] рублей, доставка часто задерживается, служба поддержки работает хорошо, сделали скидку за испорченный товар, но хотелось бы просто сразу хороший товар получить",0
21209,6.0,"{ASSORTMENT,PRICE,PROMOTIONS}","Страдает отдел с напитками, особенно соки. В этом разделе просто нечего покупать. Стоит добавить больше доступных по цене товаров. Стоит доработать раздел готовой еды. Качество и вкус готовой еды не соответствует ценам за нее.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Страдает отдел с напитками, особенно соки. В этом разделе просто нечего покупать. Стоит добавить больше доступных по цене товаров. Стоит доработать раздел готовой еды. Качество и вкус готовой еды не соответствует ценам за нее.",0
24164,4.0,{DELIVERY},"Закрытую упаковку для доставки, чтобы у курьеров не было доступа к содержимому заказа.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Закрытую упаковку для доставки, чтобы у курьеров не было доступа к содержимому заказа.",0
23542,0.0,{DELIVERY},"Сделала заказ потому что нужны были продукты СРОЧНО! В приложении указано доставка [NUM] МИНУТ, не ОТ [NUM]. В итоге заказ привезли через [NUM] минут.  Зачем вводить людей в заблуждение? Злюсь! Повторюсь, заказ нужен был СРОЧНО.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Сделала заказ потому что нужны были продукты СРОЧНО! В приложении указано доставка [NUM] МИНУТ, не ОТ [NUM]. В итоге заказ привезли через [NUM] минут.  Зачем вводить людей в заблуждение? Злюсь! Повторюсь, заказ нужен был СРОЧНО.",0
11892,6.0,"{ASSORTMENT,PRODUCTS_QUALITY,CATALOG_NAVIGATION,DELIVERY}","Вы испортились((( качество продуктов почти в каждом заказе стала возвращать((( раньше на это закрывала глаза, ТАК КАК ЭТО БЫЛО ОЧЕНЬ РЕДКО. Очень часто доставка приходит не за [NUM] мин((( как было раньше",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Вы испортились((( качество продуктов почти в каждом заказе стала возвращать((( раньше на это закрывала глаза, ТАК КАК ЭТО БЫЛО ОЧЕНЬ РЕДКО. Очень часто доставка приходит не за [NUM] мин((( как было раньше",0
11094,0.0,"{PROMOTIONS,SUPPORT}",не возвращают деньги ща отмененный заказ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,не возвращают деньги ща отмененный заказ,0
20570,2.0,{DELIVERY},"Хороший ассортимент , но иногда очень страдает доставка. Приходится ждать намного дольше обычного, а в поддержке не могут объяснить с чем это связано. Рассчитываешь на одно время, делаешь планы и все срывается. Это очень огорчает.",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Хороший ассортимент , но иногда очень страдает доставка. Приходится ждать намного дольше обычного, а в поддержке не могут объяснить с чем это связано. Рассчитываешь на одно время, делаешь планы и все срывается. Это очень огорчает.",0
10261,3.0,{DELIVERY},"Нужно писать реальное время доставки и сделать возможность видения, где на момент доставки находится курьер",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Нужно писать реальное время доставки и сделать возможность видения, где на момент доставки находится курьер",0
3585,4.0,"{PAYMENT,DELIVERY,SUPPORT}","Постоянно опаздывает доставка,надо увеличить количество курьеров. Было бы круто сделать её [NUM] часа.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Постоянно опаздывает доставка,надо увеличить количество курьеров. Было бы круто сделать её [NUM] часа.",0
21686,6.0,"{ASSORTMENT,PRODUCTS_QUALITY,PRICE}","Больше выбора в ассортименте не помешало бы, и следить за сроком годности",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Больше выбора в ассортименте не помешало бы, и следить за сроком годности",0
10621,6.0,"{DELIVERY,ASSORTMENT,PRICE}","Я думаю, что очень часто курьеры опаздывают на целый час, это возмутительно!!!",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Я думаю, что очень часто курьеры опаздывают на целый час, это возмутительно!!!",0
